Year,State,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of Labor Force Unemployed in State/Area,total_import,GDP,Real GDP*,Effective Federal Funds Rate,Inflation Rate,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft
2003,Oregon,9.7,7.24,9.7,184.0,2754793.4166666665,1845612.5833333333,8.016666666666667,1257121.0,11456.5,14877.3,1.1275,1.45,3564330,294.8,1.9,34.2,79.9,178.8,4765.6,801.3,3432.0,532.3
2003,Pennsylvania,7.24,7.24,7.24,184.0,9606889.75,6157693.916666667,5.7,1257121.0,11456.5,14877.3,1.1275,1.45,12370761,397.8,5.2,28.7,145.3,218.5,2430.2,435.9,1724.1,270.3
2003,Rhode Island,8.65,7.24,8.65,184.0,834524.9166666666,560630.75,5.575,1257121.0,11456.5,14877.3,1.1275,1.45,1076084,285.7,2.3,46.9,77.1,159.3,2995.2,513.3,2074.2,407.7
2003,South Carolina,0.0,7.24,7.24,184.0,3133914.8333333335,1999162.0,7.191666666666666,1257121.0,11456.5,14877.3,1.1275,1.45,4148744,806.4,7.3,47.1,139.8,612.2,4521.7,1060.4,3080.7,380.6
2003,South Dakota,7.24,7.24,7.24,184.0,576253.6666666666,421433.3333333333,3.475,1257121.0,11456.5,14877.3,1.1275,1.45,764905,173.7,1.3,46.5,13.6,112.3,2003.4,376.3,1512.9,114.3
2003,Tennessee,0.0,7.24,7.24,184.0,4492255.083333333,2904920.75,5.508333333333333,1257121.0,11456.5,14877.3,1.1275,1.45,5845208,691.3,6.8,36.4,161.0,487.1,4389.3,1083.3,2853.1,452.9
2003,Texas,7.24,7.24,7.24,184.0,16050108.333333334,10909402.75,6.733333333333333,1257121.0,11456.5,14877.3,1.1275,1.45,22103374,553.1,6.4,36.3,167.5,342.9,4599.9,994.8,3160.8,444.3
2003,Utah,7.24,7.24,7.24,184.0,1689212.4166666667,1197185.1666666667,5.566666666666666,1257121.0,11456.5,14877.3,1.1275,1.45,2352119,250.4,2.6,39.1,53.5,155.3,4255.1,721.1,3202.3,331.7
2003,Vermont,8.79,7.24,8.79,184.0,487921.75,346329.5,4.383333333333334,1257121.0,11456.5,14877.3,1.1275,1.45,619343,114.2,2.4,20.3,10.0,81.4,2228.7,487.1,1635.9,105.6
2003,Virginia,7.24,7.24,7.24,184.0,5518251.583333333,3771767.6666666665,4.341666666666667,1257121.0,11456.5,14877.3,1.1275,1.45,7365284,278.2,5.6,24.5,91.1,156.9,2721.5,395.2,2082.3,244.1
2003,Washington,9.85,7.24,9.85,184.0,4660988.333333333,3135393.25,7.233333333333333,1257121.0,11456.5,14877.3,1.1275,1.45,6131298,346.9,3.0,46.7,93.3,204.0,4755.0,950.4,3142.1,662.5
2003,West Virginia,7.24,7.24,7.24,184.0,1431581.75,791748.1666666666,6.566666666666666,1257121.0,11456.5,14877.3,1.1275,1.45,1811440,255.4,4.0,17.2,38.7,195.5,2339.0,579.5,1568.3,191.2
2003,Wisconsin,7.24,7.24,7.24,184.0,4210385.666666667,3044680.5,5.616666666666667,1257121.0,11456.5,14877.3,1.1275,1.45,5474290,221.1,3.3,22.0,80.3,115.5,2880.4,484.9,2169.7,225.8
2003,Wyoming,7.24,7.24,7.24,184.0,382581.1666666667,272750.5833333333,4.325,1257121.0,11456.5,14877.3,1.1275,1.45,502111,261.7,2.8,27.1,16.7,215.1,3315.6,520.0,2636.7,158.9
2004,Alabama,0.0,7.05,7.05,188.9,3444085.1666666665,2138181.0,5.575,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,4525375,427.0,5.6,38.5,133.5,249.4,4029.3,987.0,2732.4,309.9
2004,Alaska,9.79,7.05,9.79,188.9,470998.9166666667,337400.6666666667,7.416666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,657755,632.3,5.6,84.8,68.0,473.9,3370.9,573.6,2456.7,340.6
2004,Arizona,0.0,7.05,7.05,188.9,4304035.75,2787807.8333333335,4.966666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5739879,504.4,7.2,33.0,134.5,329.6,5073.3,991.0,3118.7,963.5
2004,Arkansas,7.05,7.05,7.05,188.9,2087586.9166666667,1302127.25,5.583333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2750000,502.3,6.4,43.0,86.3,366.7,4033.1,1096.4,2699.7,237.0
2004,California,9.24,7.05,9.24,188.9,26503319.833333332,17369663.916666668,6.216666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,35842038,527.8,6.7,26.8,172.3,322.0,3423.9,686.1,2033.1,704.8
2004,Colorado,7.05,7.05,7.05,188.9,3491059.5,2538501.9166666665,5.566666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,4601821,372.0,4.4,42.3,81.3,244.2,3918.5,717.3,2679.5,521.6
2004,Connecticut,9.72,7.05,9.72,188.9,2664643.9166666665,1776828.5,5.091666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,3498966,289.0,2.9,21.6,119.7,144.9,2684.9,456.1,1908.3,320.5
2004,Delaware,8.42,7.05,8.42,188.9,632720.3333333334,421002.6666666667,4.3,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,830069,615.0,3.4,43.0,161.8,406.8,3283.6,683.0,2323.3,277.3
2004,District of Columbia,8.42,7.05,8.42,188.9,463326.1666666667,313587.75,8.083333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,554239,1369.4,35.7,40.1,577.7,715.9,4852.8,712.0,2623.8,1517.0
2004,Florida,0.0,7.05,7.05,188.9,13558862.75,8344749.583333333,3.75,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,17385430,711.8,5.4,38.0,172.5,495.8,4182.5,956.7,2775.2,450.5
2004,Georgia,7.05,7.05,7.05,188.9,6589697.583333333,4463887.833333333,5.083333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,8918129,451.0,6.9,26.8,153.1,264.2,4223.5,930.6,2796.8,496.0
2004,Hawaii,8.56,7.05,8.56,188.9,941334.8333333334,611685.5,3.2916666666666665,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1262124,254.6,2.6,26.4,74.8,150.8,4795.5,857.8,3254.7,683.0
2004,Idaho,7.05,7.05,7.05,188.9,1028369.6666666666,702929.0833333334,4.866666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1395140,247.4,2.2,42.6,17.3,185.4,2781.0,549.8,2034.8,196.3
2004,Illinois,7.53,7.05,7.53,188.9,9559591.166666666,6347363.583333333,6.175,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,12712016,545.7,6.1,33.2,177.6,328.7,3174.1,598.6,2257.9,317.6
2004,Indiana,7.05,7.05,7.05,188.9,4715526.166666667,3164744.9166666665,5.3999999999999995,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,6226537,325.9,5.1,29.0,102.4,189.5,3403.6,677.2,2387.7,338.7
2004,Iowa,7.05,7.05,7.05,188.9,2263147.6666666665,1607085.25,4.5249999999999995,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2952904,287.8,1.5,26.5,39.3,220.6,2904.8,607.1,2106.9,190.8
2004,Kansas,3.63,7.05,7.05,188.9,2052157.4166666667,1458720.1666666667,5.508333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2733697,377.9,4.5,41.8,66.3,265.4,4015.5,737.0,2967.2,311.3
2004,Kentucky,7.05,7.05,7.05,188.9,3176063.0,1970014.3333333333,5.5,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,4141835,245.1,5.7,29.9,78.9,130.6,2540.2,625.4,1703.0,211.8
2004,Louisiana,0.0,7.05,7.05,188.9,3341006.25,2029872.9166666667,5.7,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,4506685,640.0,12.7,35.9,145.7,445.8,4419.1,1006.5,2975.1,437.4
2004,Maine,8.56,7.05,8.56,188.9,1035627.25,685844.8333333334,4.658333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1314985,103.7,1.4,24.0,22.0,56.4,2413.7,482.2,1832.4,99.1
2004,Maryland,7.05,7.05,7.05,188.9,4206817.25,2884578.9166666665,4.616666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5561332,700.6,9.4,23.7,229.7,437.9,3640.7,660.0,2335.6,645.2
2004,Massachusetts,9.24,7.05,9.24,188.9,5043900.916666667,3399677.0,5.108333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,6407382,460.2,2.7,28.0,116.8,312.8,2468.2,538.4,1585.7,344.1
2004,Michigan,7.05,7.05,7.05,188.9,7706420.0,5053805.25,6.95,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,10104206,492.2,6.4,54.3,112.2,319.4,3066.1,635.7,1929.8,500.6
2004,Minnesota,6.71,7.05,7.05,188.9,3893414.25,2892047.0833333335,4.583333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5096546,269.8,2.2,41.7,79.9,146.1,3041.6,550.3,2226.1,265.2
2004,Mississippi,0.0,7.05,7.05,188.9,2135239.1666666665,1314868.3333333333,6.158333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2900768,295.4,7.8,40.0,86.3,161.2,3481.1,953.6,2256.0,271.6
2004,Missouri,7.05,7.05,7.05,188.9,4386582.416666667,2995635.9166666665,5.875,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5759532,490.1,6.1,25.7,115.1,343.1,3900.1,702.7,2747.9,449.6
2004,Montana,5.48,7.05,7.05,188.9,718056.75,478148.6666666667,4.508333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,926920,293.8,3.2,29.5,25.1,235.9,2936.1,379.2,2382.3,174.6
2004,Nebraska,7.05,7.05,7.05,188.9,1315032.3333333333,973481.5,3.908333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1747704,308.6,2.3,35.5,65.1,205.7,3519.6,562.2,2654.9,302.5
2004,Nevada,7.05,7.05,7.05,188.9,1756312.1666666667,1178490.0833333333,4.458333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2332898,616.4,7.4,40.9,210.3,357.8,4210.0,992.0,2247.8,970.3
2004,New Hampshire,7.05,7.05,7.05,188.9,1007297.6666666666,715438.75,3.8,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1299169,169.5,1.3,35.9,38.5,93.8,2051.9,383.2,1518.1,150.6
2004,New Jersey,7.05,7.05,7.05,188.9,6602607.166666667,4347456.083333333,4.925,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,8685166,356.3,4.5,15.3,150.6,185.9,2433.0,472.4,1611.7,348.9
2004,New Mexico,7.05,7.05,7.05,188.9,1413287.4166666667,890302.8333333334,5.558333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1903006,687.4,8.9,54.6,108.4,515.6,4198.4,1047.0,2736.1,415.2
2004,New York,7.05,7.05,7.05,188.9,14920092.583333334,9355758.5,5.791666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,19280727,440.4,4.6,18.7,173.8,243.3,2192.5,366.7,1613.2,212.7
2004,North Carolina,7.05,7.05,7.05,188.9,6452248.583333333,4287821.416666667,5.858333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,8540468,447.8,6.2,27.4,138.0,276.2,4160.5,1184.9,2659.7,316.0
2004,North Dakota,7.05,7.05,7.05,188.9,489446.25,353598.0833333333,3.3833333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,636308,87.7,1.3,27.8,6.8,51.9,1963.4,320.6,1495.5,147.3
2004,Ohio,3.83,7.05,7.05,188.9,8784378.0,5850977.416666667,6.25,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,11450143,338.7,4.4,41.4,152.2,140.7,3662.3,842.9,2464.3,355.0
2004,Oklahoma,2.74,7.05,7.05,188.9,2638115.4166666665,1689956.0,4.708333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,3523546,500.5,5.3,44.2,87.7,363.3,4242.1,1000.2,2874.1,367.7
2004,Oregon,9.65,7.05,9.65,188.9,2781850.5,1845137.8333333333,7.341666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,3591363,298.6,2.5,35.7,76.6,183.8,4635.4,837.3,3282.0,516.1
2004,Pennsylvania,7.05,7.05,7.05,188.9,9649682.083333334,6211705.916666667,5.358333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,12394471,411.5,5.2,28.5,149.1,228.6,2417.3,439.3,1728.2,249.9
2004,Rhode Island,9.24,7.05,9.24,188.9,837494.1666666666,555609.5,5.25,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1079916,247.5,2.4,29.6,67.7,147.8,2886.0,506.1,2002.3,377.6
2004,South Carolina,0.0,7.05,7.05,188.9,3178645.0833333335,2043291.9166666667,7.441666666666666,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,4197892,789.9,6.8,42.2,130.3,610.6,4536.9,1041.9,3120.4,374.6
2004,South Dakota,7.05,7.05,7.05,188.9,582859.3333333334,425938.8333333333,3.608333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,770621,171.2,2.2,43.6,14.5,110.8,1931.6,408.5,1413.1,109.9
2004,Tennessee,0.0,7.05,7.05,188.9,4541581.083333333,2895816.6666666665,5.3500000000000005,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5893298,697.6,6.1,38.7,150.4,502.5,4326.8,1024.7,2881.7,420.4
2004,Texas,7.05,7.05,7.05,188.9,16322711.833333334,10995044.083333334,6.016666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,22471549,540.9,6.1,37.3,159.4,338.1,4497.7,979.5,3099.5,418.6
2004,Utah,7.05,7.05,7.05,188.9,1730928.4166666667,1231551.6666666667,5.008333333333334,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,2420708,233.3,1.9,39.9,51.1,140.4,4038.6,628.9,3093.7,315.9
2004,Vermont,9.24,7.05,9.24,188.9,491812.6666666667,347298.5833333333,3.675,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,621233,114.8,2.6,25.8,12.6,73.9,2343.6,552.9,1696.1,94.5
2004,Virginia,7.05,7.05,7.05,188.9,5615773.333333333,3813625.5,4.083333333333333,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,7481332,275.5,5.2,24.3,92.2,153.8,2678.2,384.4,2060.5,233.3
2004,Washington,9.8,7.05,9.8,188.9,4737670.25,3188761.9166666665,6.3,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,6207046,343.6,3.1,46.0,94.5,200.0,4846.7,976.8,3173.4,696.5
2004,West Virginia,7.05,7.05,7.05,188.9,1432843.5833333333,789350.75,5.766666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,1812548,281.9,3.8,19.1,42.7,216.4,2555.8,606.5,1741.5,207.8
2004,Wisconsin,7.05,7.05,7.05,188.9,4247546.5,3034066.0,4.9750000000000005,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,5503533,209.8,2.8,20.6,73.9,112.5,2665.7,433.4,2025.6,206.7
2004,Wyoming,7.05,7.05,7.05,188.9,386203.75,274688.25,3.841666666666667,1469703.0,12217.2,15449.8,1.3491666666666668,1.7666666666666666,505887,229.9,2.2,22.1,13.2,192.3,3338.5,541.2,2639.3,157.9
2005,Alabama,0.0,6.82,6.82,195.3,3477390.6666666665,2140116.25,4.458333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,4548327,433.0,8.2,34.4,141.7,248.3,3900.0,955.8,2656.0,289.0
2005,Alaska,9.47,6.82,9.47,195.3,480221.9166666667,344135.1666666667,6.933333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,663253,632.0,4.8,81.1,81.0,465.4,3615.0,622.8,2601.0,391.0
2005,Arizona,0.0,6.82,6.82,195.3,4465450.75,2862538.25,4.666666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,5953007,512.0,7.5,33.7,144.1,326.7,4827.0,946.2,2958.0,922.0
2005,Arkansas,6.82,6.82,6.82,195.3,2112848.0833333335,1333986.8333333333,5.258333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2775708,528.0,6.8,43.3,91.2,387.2,4068.0,1085.1,2720.0,262.0
2005,California,8.94,6.82,8.94,195.3,26761750.25,17537645.666666668,5.383333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,36154147,526.0,6.9,26.0,176.0,317.1,3321.0,692.9,1915.0,712.0
2005,Colorado,6.82,6.82,6.82,195.3,3548119.9166666665,2572486.3333333335,5.075,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,4663295,397.0,3.7,43.4,84.7,264.9,4041.0,745.1,2736.0,560.0
2005,Connecticut,9.4,6.82,9.4,195.3,2677266.1666666665,1794540.1666666667,4.8,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,3500701,273.0,3.0,20.3,112.3,136.9,2579.0,435.5,1840.0,303.0
2005,Delaware,8.15,6.82,8.15,195.3,644982.4166666666,433313.0833333333,4.508333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,841741,633.0,4.4,44.8,155.2,429.1,3118.0,690.4,2148.0,279.0
2005,District of Columbia,8.74,6.82,8.74,195.3,466612.5833333333,318148.1666666667,6.991666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,582049,1380.0,33.5,28.5,635.7,682.2,4490.0,614.6,2549.0,1326.0
2005,Florida,0.0,6.82,6.82,195.3,13894684.25,8647734.416666666,2.875,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,17768191,709.0,5.0,37.1,169.6,497.2,4013.0,927.4,2662.0,424.0
2005,Georgia,6.82,6.82,6.82,195.3,6747799.916666667,4598017.25,5.683333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,9132553,446.0,6.2,23.5,153.7,262.5,4145.0,924.9,2733.0,487.0
2005,Hawaii,8.28,6.82,8.28,195.3,951366.4166666666,625570.4166666666,2.8249999999999997,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1273278,256.0,1.9,26.9,78.6,148.0,4800.0,769.0,3313.0,717.0
2005,Idaho,6.82,6.82,6.82,195.3,1056225.1666666667,730461.9166666666,3.9916666666666663,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1429367,257.0,2.4,40.4,18.6,195.3,2697.0,564.3,1931.0,202.0
2005,Illinois,8.61,6.82,8.61,195.3,9611487.916666666,6410714.583333333,5.716666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,12765427,552.0,6.0,33.8,182.2,330.3,3092.0,608.2,2175.0,308.0
2005,Indiana,6.82,6.82,6.82,195.3,4752907.833333333,3202414.8333333335,5.391666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,6266019,324.0,5.7,29.6,108.7,180.0,3460.0,698.3,2414.0,347.0
2005,Iowa,6.82,6.82,6.82,195.3,2275360.9166666665,1628542.1666666667,4.291666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2965524,293.0,1.3,28.6,38.9,224.5,2845.0,611.9,2048.0,186.0
2005,Kansas,3.51,6.82,6.82,195.3,2067011.0,1458359.25,5.066666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2748172,389.0,3.7,40.0,65.3,280.4,3806.0,692.4,2774.0,340.0
2005,Kentucky,6.82,6.82,6.82,195.3,3207182.9166666665,1991368.3333333333,5.875,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,4172608,267.0,4.6,34.1,88.4,139.8,2531.0,634.1,1686.0,211.0
2005,Louisiana,0.0,6.82,6.82,195.3,3290373.3333333335,2077941.3333333333,7.058333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,4507331,597.0,10.0,31.5,118.4,436.6,3696.0,873.7,2504.0,319.0
2005,Maine,8.41,6.82,8.41,195.3,1043211.0,695227.6666666666,4.891666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1318220,112.0,1.4,24.7,24.5,61.8,2419.0,479.7,1837.0,102.0
2005,Maryland,6.82,6.82,6.82,195.3,4253902.583333333,2931630.75,4.4750000000000005,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,5589599,704.0,9.9,22.6,257.2,414.6,3551.0,642.7,2299.0,610.0
2005,Massachusetts,8.94,6.82,8.94,195.3,5063713.916666667,3385549.5833333335,4.8,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,6433367,461.0,2.8,27.2,121.8,309.0,2358.0,539.8,1524.0,294.0
2005,Michigan,6.82,6.82,6.82,195.3,7736939.583333333,5070005.166666667,6.791666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,10100833,554.0,6.2,51.5,132.1,363.9,3098.0,698.2,1922.0,478.0
2005,Minnesota,6.49,6.82,6.82,195.3,3928816.8333333335,2882139.4166666665,4.1,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,5126739,297.0,2.2,44.0,92.1,158.9,3088.0,579.6,2230.0,279.0
2005,Mississippi,0.0,6.82,6.82,195.3,2143324.0,1317097.1666666667,7.6,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2908496,280.0,7.4,39.4,82.7,150.1,3274.0,923.7,2093.0,258.0
2005,Missouri,6.82,6.82,6.82,195.3,4435044.916666667,3010244.0833333335,5.3999999999999995,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,5797703,526.0,6.9,28.0,124.1,366.6,3929.0,738.6,2747.0,443.0
2005,Montana,5.3,6.82,6.82,195.3,728189.0833333334,485496.1666666667,4.066666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,934737,282.0,1.9,32.2,18.9,228.7,3146.0,389.6,2546.0,211.0
2005,Nebraska,6.82,6.82,6.82,195.3,1324177.9166666667,972384.6666666666,3.7583333333333337,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1758163,287.0,2.5,33.0,59.2,192.6,3432.0,535.1,2580.0,317.0
2005,Nevada,6.82,6.82,6.82,195.3,1819151.8333333333,1228415.3333333333,4.125,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2412301,608.0,8.5,42.1,194.9,361.9,4246.0,973.4,2156.0,1116.0
2005,New Hampshire,6.82,6.82,6.82,195.3,1019428.0,726006.5,3.625,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1306819,135.0,1.5,31.1,27.9,74.3,1839.0,320.8,1415.0,103.0
2005,New Jersey,6.82,6.82,6.82,195.3,6630668.666666667,4387116.666666667,4.441666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,8703150,355.0,4.8,13.9,151.8,184.7,2337.0,447.9,1571.0,318.0
2005,New Mexico,6.82,6.82,6.82,195.3,1436752.8333333333,905856.5833333334,5.183333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1925985,646.0,7.5,54.1,98.3,486.5,4132.0,1087.2,2633.0,412.0
2005,New York,7.95,6.82,7.95,195.3,15008243.25,9457442.416666666,4.958333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,19315721,444.0,4.5,18.8,182.1,238.9,2102.0,352.2,1565.0,185.0
2005,North Carolina,6.82,6.82,6.82,195.3,6570999.583333333,4348614.916666667,5.6000000000000005,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,8672459,469.0,6.7,26.5,145.7,289.7,4080.0,1202.6,2549.0,328.0
2005,North Dakota,6.82,6.82,6.82,195.3,491658.5833333333,356412.5833333333,3.3083333333333336,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,634605,111.0,1.9,28.4,8.5,72.5,2025.0,321.9,1534.0,169.0
2005,Ohio,3.71,6.82,6.82,195.3,8819792.416666666,5880798.083333333,5.933333333333334,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,11470685,350.0,5.1,40.7,162.8,141.5,3668.0,873.4,2433.0,362.0
2005,Oklahoma,2.65,6.82,6.82,195.3,2658129.5833333335,1709120.5,4.325,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,3543442,509.0,5.3,41.8,91.2,371.0,4047.0,1007.3,2648.0,392.0
2005,Oregon,9.6,6.82,9.6,195.3,2823512.9166666665,1848992.5833333333,6.191666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,3638871,287.0,2.2,34.8,68.1,181.9,4402.0,759.1,3114.0,529.0
2005,Pennsylvania,6.82,6.82,6.82,195.3,9702277.0,6256787.333333333,4.983333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,12405348,425.0,6.1,28.9,154.9,235.4,2422.0,452.5,1732.0,237.0
2005,Rhode Island,8.94,6.82,8.94,195.3,837143.0,563341.5833333334,5.108333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,1073579,252.0,3.2,30.1,72.3,146.9,2728.0,495.4,1823.0,410.0
2005,South Carolina,0.0,6.82,6.82,195.3,3234048.5,2070940.4166666667,7.291666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,4246933,767.0,7.4,43.8,133.2,582.9,4370.0,1006.4,2978.0,386.0
2005,South Dakota,6.82,6.82,6.82,195.3,589510.25,429250.25,3.5500000000000003,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,774883,179.0,2.3,48.7,18.7,109.3,1767.0,323.3,1336.0,108.0
2005,Tennessee,0.0,6.82,6.82,195.3,4610116.833333333,2899068.0,5.5249999999999995,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,5955745,757.0,7.2,36.8,168.1,545.2,4300.0,1032.8,2844.0,424.0
2005,Texas,6.82,6.82,6.82,195.3,16623005.416666666,11172303.666666666,5.458333333333333,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,22928508,528.0,6.1,37.1,156.1,328.8,4319.0,958.8,2953.0,408.0
2005,Utah,6.82,6.82,6.82,195.3,1777777.3333333333,1280607.5833333333,4.041666666666667,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,2490334,225.0,2.2,36.9,44.0,142.2,3837.0,601.2,2894.0,341.0
2005,Vermont,9.27,6.82,9.27,195.3,495489.5833333333,349540.25,3.4499999999999997,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,622387,126.0,1.3,24.6,12.2,87.6,2370.0,511.7,1750.0,108.0
2005,Virginia,6.82,6.82,6.82,195.3,5705956.333333333,3906976.4166666665,3.825,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,7564327,283.0,6.1,23.3,99.1,154.9,2649.0,394.3,2044.0,211.0
2005,Washington,9.73,6.82,9.73,195.3,4817314.416666667,3259985.75,5.591666666666666,1673456.0,13039.2,15988.0,3.2133333333333334,2.1666666666666665,6291899,346.0,3.3,44.7,92.0,205.7,4890.0,959.1,3147.0,783.0
